# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 4.988216257299264942e-07 4.754646194958151639e-06 3.741829907200336920e-06 3.809919577318803838e-07 8.750962619279595175e-06 1.826454145594942814e-06 5.533924676749256347e-06 3.263943972241298139e-06 6.811348585465786665e-06 3.596344679010224595e-07 4.010540223086480244e-06 3.563096362307662233e-06 1.397725431773111011e-07 7.601519103102118641e-06 1.543217752611322441e-06 5.083871551968890041e-06 2.681086830404225216e-06 6.018771586968668498e-06 4.988216257299264942e-07 4.754646194958151639e-06 3.741829907200336920e-06 3.809919577318803838e-07 8.750962619279595175e-06 1.826454145594942814e-06 5.533924676749256347e-06 3.263943972241298139e-06 6.811348585465786665e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+04 1.012417338730174205e-06 5.541741106897948580e-07 1.036012319205262995e-06 2.871661759285495368e-07 7.657671652134954421e-07 6.157122646518577158e-07 6.057194427927922274e-07 2.674587247626106732e-07 5.150024132588809138e-07 1.024390608546076118e-06 2.693511629381446745e-07 6.095046660281199422e-07 1.076244454017242856e-07 5.580565605066662810e-07 3.512676151728811969e-07 3.725547912019374186e-07 7.686309077832047026e-08 2.389847482963239462e-07 1.012417338730174205e-06 5.541741106897948580e-07 1.036012319205262995e-06 2.871661759285495368e-07 7.657671652134954421e-07 6.157122646518577158e-07 6.057194427927922274e-07 2.674587247626106732e-07 5.150024132588809138e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+04 9.637453976653405841e-07 1.637705806475820439e-05 1.836695300898005087e-06 1.376975795357798448e-06 3.350655909822480848e-06 5.155601991485117949e-07 3.023754413090093681e-06 7.482964105785159831e-07 2.352400752350262837e-06 9.827564985945380329e-07 1.448063644225638984e-05 1.774979575523435521e-06 1.087921017951675927e-06 3.146419212937919034e-06 3.428119852310054042e-07 2.764219149867565922e-06 4.891951460399079384e-07 1.883441198249574857e-06 9.637453976653405841e-07 1.637705806475820439e-05 1.836695300898005087e-06 1.376975795357798448e-06 3.350655909822480848e-06 5.155601991485117949e-07 3.023754413090093681e-06 7.482964105785159831e-07 2.352400752350262837e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+04 1.073415972331855149e-05 7.096103392920298058e-06 5.597599090720550888e-06 9.331046904828142629e-07 1.177262781052689815e-06 7.845654839645152263e-06 4.962570707900935236e-07 3.226157746942223735e-06 2.125522464048367257e-06 9.986383991404441143e-06 6.468830164616764025e-06 4.345358941359252049e-06 7.354519609128014564e-07 8.880564022336986637e-07 7.192894959399006959e-06 3.405815215983649932e-07 3.127425812601919766e-06 1.780155805870498728e-06 1.073415972331855149e-05 7.096103392920298058e-06 5.597599090720550888e-06 9.331046904828142629e-07 1.177262781052689815e-06 7.845654839645152263e-06 4.962570707900935236e-07 3.226157746942223735e-06 2.125522464048367257e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+04 4.995751263590100762e-07 4.092063052058550917e-07 3.575418899073033986e-07 2.236659946751498094e-07 3.880824472492068876e-07 2.342353773111862965e-07 1.086713582191047267e-06 3.501583398960136499e-07 6.917240957499660762e-07 3.809268960145315651e-07 2.846778954291723966e-07 3.521289170670615633e-07 1.515432586847255845e-07 2.561905912648389258e-07 1.495185899920055694e-07 9.299758187554833404e-07 1.689474190897003873e-07 5.142959295944224657e-07 4.995751263590100762e-07 4.092063052058550917e-07 3.575418899073033986e-07 2.236659946751498094e-07 3.880824472492068876e-07 2.342353773111862965e-07 1.086713582191047267e-06 3.501583398960136499e-07 6.917240957499660762e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+04 7.536176357797598035e-06 2.244660909395470206e-06 1.395671257720400102e-06 1.417031443003573264e-05 8.365961985736571896e-06 3.280610026440754158e-06 8.476920588067043329e-06 3.013036498466309255e-06 9.743238628354233512e-06 7.578784042946519188e-06 1.877742455813072845e-06 9.579480818503907964e-07 1.400141320153966187e-05 7.754564143690194947e-06 2.868836262401389854e-06 7.378590091983398175e-06 2.668791436566264427e-06 8.764776335091289556e-06 7.536176357797598035e-06 2.244660909395470206e-06 1.395671257720400102e-06 1.417031443003573264e-05 8.365961985736571896e-06 3.280610026440754158e-06 8.476920588067043329e-06 3.013036498466309255e-06 9.743238628354233512e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+04 1.573955396782875866e-05 2.078241109688526619e-06 1.033250046172783386e-05 7.442489590221031590e-06 2.267286283020156955e-05 5.991588425149006850e-06 5.707294812339523628e-06 4.435220292327960814e-06 3.503967881973300331e-05 1.498733923239426808e-05 1.706664629916583902e-06 9.882100648010702713e-06 6.225126470817338094e-06 2.040828422676572464e-05 5.525530037007179751e-06 5.776846585809690027e-06 3.830396955145182995e-06 3.284695000772456337e-05 1.573955396782875866e-05 2.078241109688526619e-06 1.033250046172783386e-05 7.442489590221031590e-06 2.267286283020156955e-05 5.991588425149006850e-06 5.707294812339523628e-06 4.435220292327960814e-06 3.503967881973300331e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+04 3.141020019695624922e-06 3.277066844900240952e-06 2.784136972107849233e-07 2.386794155567109877e-07 3.034433798049585846e-06 1.020106431091255176e-05 8.505302207717473090e-06 2.709001636316984111e-06 1.141502217503388688e-05 3.063985274957847262e-06 2.910530228300079934e-06 2.974950472215709975e-07 9.874365833899252901e-08 2.735274692382995669e-06 9.514380474228847993e-06 7.471624781994199592e-06 2.390324268664728326e-06 1.024013276944139160e-05 3.141020019695624922e-06 3.277066844900240952e-06 2.784136972107849233e-07 2.386794155567109877e-07 3.034433798049585846e-06 1.020106431091255176e-05 8.505302207717473090e-06 2.709001636316984111e-06 1.141502217503388688e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+04 5.147868345556995450e-06 1.007476450092558049e-06 3.964714193092864722e-07 1.748129338191530036e-07 1.004831651338246976e-06 2.782838290454102880e-06 8.788733650529026190e-07 3.260938310991454857e-06 6.147754989917384878e-06 4.585247007749693300e-06 9.147176020411545890e-07 4.168723177415766446e-07 8.490962889050573323e-08 8.228626895005907126e-07 2.682204032208288933e-06 7.165647279430189328e-07 3.079618069402623057e-06 5.423244243227965042e-06 5.147868345556995450e-06 1.007476450092558049e-06 3.964714193092864722e-07 1.748129338191530036e-07 1.004831651338246976e-06 2.782838290454102880e-06 8.788733650529026190e-07 3.260938310991454857e-06 6.147754989917384878e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+04 2.394793621631955669e-05 4.477167370360222887e-06 4.131361357783963995e-06 1.106226682204763129e-06 4.990162505585753703e-06 9.200576490813765413e-06 3.675816763940550314e-07 2.526534635244778795e-06 1.347101896081520232e-06 2.311411761525552312e-05 3.870331903965719445e-06 3.881354255463369784e-06 1.120331938167921863e-06 4.454299276945262706e-06 8.507038019092755178e-06 2.353096352935621975e-07 2.512507615678669764e-06 1.115379237670296675e-06 2.394793621631955669e-05 4.477167370360222887e-06 4.131361357783963995e-06 1.106226682204763129e-06 4.990162505585753703e-06 9.200576490813765413e-06 3.675816763940550314e-07 2.526534635244778795e-06 1.347101896081520232e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+04 6.041000168612193940e-06 3.432145416581009260e-06 4.309799530231966327e-06 4.481582892152174328e-06 2.757552999864927305e-06 2.622547663988208439e-06 3.607945894282392360e-06 8.251169624464118376e-07 6.532538675676960094e-06 5.375847929436038120e-06 2.966476718784247825e-06 4.313440966702182499e-06 3.971927356494644963e-06 2.475827737127844594e-06 2.378793970377356496e-06 3.338620792776575193e-06 5.991847167020355747e-07 5.699755033130448031e-06 6.041000168612193940e-06 3.432145416581009260e-06 4.309799530231966327e-06 4.481582892152174328e-06 2.757552999864927305e-06 2.622547663988208439e-06 3.607945894282392360e-06 8.251169624464118376e-07 6.532538675676960094e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+04 2.945253403183663897e-06 1.940637882888145053e-06 7.150395717514197702e-07 1.701661210913288342e-06 9.238342223650258812e-07 4.519003699564804353e-06 6.480700829207946581e-06 4.272033924639470653e-06 1.216805791024198843e-05 2.657039685283864878e-06 1.621167892770567081e-06 4.875686548867167639e-07 1.392993880023152667e-06 8.151790490087422956e-07 4.403398910796375844e-06 6.062460248855957906e-06 3.896596841064233864e-06 1.126423071109365622e-05 2.945253403183663897e-06 1.940637882888145053e-06 7.150395717514197702e-07 1.701661210913288342e-06 9.238342223650258812e-07 4.519003699564804353e-06 6.480700829207946581e-06 4.272033924639470653e-06 1.216805791024198843e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+04 6.695060958408669368e-06 2.022382896385251024e-06 1.583556851025441520e-06 2.954781468910437675e-07 4.240840718346045060e-07 5.833012154666828947e-06 5.983388392278028820e-06 2.874032930337830887e-07 9.481865335323541117e-07 6.015653946539543336e-06 1.699145940825082890e-06 1.257235858728162736e-06 3.199363397957438839e-07 3.007603769908260961e-07 5.424801303456798403e-06 5.680141222119150297e-06 1.978143579824326181e-07 9.176742288589019125e-07 6.695060958408669368e-06 2.022382896385251024e-06 1.583556851025441520e-06 2.954781468910437675e-07 4.240840718346045060e-07 5.833012154666828947e-06 5.983388392278028820e-06 2.874032930337830887e-07 9.481865335323541117e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+04 9.707873902327467419e-07 3.453384901856699090e-07 1.108112207911372881e-06 3.125023180215427115e-07 2.201770969230405796e-07 2.406363671348068481e-07 7.807546940400978852e-07 4.172208956831013576e-07 1.630976599965558541e-06 8.170412453458394023e-07 2.041381094382970625e-07 1.125473619289279941e-06 3.302422314934726246e-07 1.544541433949125453e-07 1.951396086726929664e-07 6.443230087576109853e-07 3.329053153811955113e-07 1.460965874068535077e-06 9.707873902327467419e-07 3.453384901856699090e-07 1.108112207911372881e-06 3.125023180215427115e-07 2.201770969230405796e-07 2.406363671348068481e-07 7.807546940400978852e-07 4.172208956831013576e-07 1.630976599965558541e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+04 9.265234139742570381e-07 8.926262508776097470e-07 1.036563672620279784e-06 1.106599062570182539e-07 7.600407818163784502e-07 6.910043948195801707e-07 4.051987993078775633e-07 3.142540979623198858e-07 1.578141782810973406e-06 7.840143748612929342e-07 7.641130796671930591e-07 9.878544782654808114e-07 7.623189701742319067e-08 6.862357967857396638e-07 6.015023051424797063e-07 3.253471280410600240e-07 2.622950570471883400e-07 1.402489947280387149e-06 9.265234139742570381e-07 8.926262508776097470e-07 1.036563672620279784e-06 1.106599062570182539e-07 7.600407818163784502e-07 6.910043948195801707e-07 4.051987993078775633e-07 3.142540979623198858e-07 1.578141782810973406e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+04 7.545444415970287326e-07 1.972583634247844804e-07 1.294169138325046667e-06 2.320322885574414173e-07 5.333637778250374985e-06 1.209163299254949888e-06 4.916074464926170965e-07 2.550434699373638992e-07 7.243038337179069318e-07 6.291873266255475157e-07 1.382683436678102563e-07 1.135562609179187676e-06 2.353175341660335920e-07 4.964930224103824264e-06 1.116232248877886426e-06 4.560565383327930613e-07 1.603190538385624604e-07 6.081684487621379656e-07 7.545444415970287326e-07 1.972583634247844804e-07 1.294169138325046667e-06 2.320322885574414173e-07 5.333637778250374985e-06 1.209163299254949888e-06 4.916074464926170965e-07 2.550434699373638992e-07 7.243038337179069318e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+04 7.779995256209676859e-06 1.386651444782657639e-06 8.171884890299669762e-06 1.950209535999763944e-06 8.937728307013240265e-06 8.136691324776568947e-06 1.539484357583861870e-06 5.916377184284606503e-06 7.248256077737993905e-06 7.175940245458986364e-06 1.127812297555442126e-06 7.309169358264249143e-06 1.552816734242415657e-06 7.797733162185765886e-06 7.661427670328109892e-06 1.403544112050145747e-06 5.137876488159463924e-06 6.677328721978423748e-06 7.779995256209676859e-06 1.386651444782657639e-06 8.171884890299669762e-06 1.950209535999763944e-06 8.937728307013240265e-06 8.136691324776568947e-06 1.539484357583861870e-06 5.916377184284606503e-06 7.248256077737993905e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+04 3.999759208713383492e-06 6.202248371507212555e-07 1.995520915969573576e-06 1.553144601983222621e-06 6.710726058164029253e-07 4.558069187033502655e-07 4.643167421148354380e-07 1.761856399910790959e-06 1.365593089988545812e-06 3.629989873240910548e-06 5.370164897885682943e-07 1.898629969764193226e-06 1.437257248243220551e-06 5.826588735546540539e-07 3.861710938364482290e-07 4.319287910235365960e-07 1.565865418387739953e-06 1.303349849232274396e-06 3.999759208713383492e-06 6.202248371507212555e-07 1.995520915969573576e-06 1.553144601983222621e-06 6.710726058164029253e-07 4.558069187033502655e-07 4.643167421148354380e-07 1.761856399910790959e-06 1.365593089988545812e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+04 1.112082227700519710e-05 4.612731079134087521e-06 2.928865558600501706e-06 2.080260972181788199e-06 7.855982719738076065e-06 1.154936275047828869e-05 2.693621057963222122e-06 3.937199061193063749e-07 1.735769319994479098e-06 1.027487166219555322e-05 4.409858163384738329e-06 2.567820006805032973e-06 1.996234905751789949e-06 7.203068165490778665e-06 1.062956985709080032e-05 2.434200354981422916e-06 3.998711008061901963e-07 1.595436137371020244e-06 1.112082227700519710e-05 4.612731079134087521e-06 2.928865558600501706e-06 2.080260972181788199e-06 7.855982719738076065e-06 1.154936275047828869e-05 2.693621057963222122e-06 3.937199061193063749e-07 1.735769319994479098e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.900000000000000000e+04 5.146052922075414584e-06 2.241223767870618322e-06 5.216595236591090331e-06 1.897820302567447889e-05 1.049712063820875588e-05 1.353171627514786509e-05 1.012602373158829648e-05 6.804538110956293629e-06 6.514473072935455345e-06 4.521358991962083343e-06 2.046299427637279994e-06 4.856087871792147458e-06 1.780029989817852480e-05 9.177462590289438613e-06 1.204422539821749248e-05 9.320085892988036821e-06 6.231001681588365808e-06 5.891087893644628746e-06 5.146052922075414584e-06 2.241223767870618322e-06 5.216595236591090331e-06 1.897820302567447889e-05 1.049712063820875588e-05 1.353171627514786509e-05 1.012602373158829648e-05 6.804538110956293629e-06 6.514473072935455345e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+04 1.379312274545624662e-06 1.278456738000599382e-07 5.171218853962521470e-07 5.829651566738340749e-07 1.283588721081485880e-07 5.731495626911446527e-07 3.417750686063074906e-07 1.124912826728260254e-07 4.775426909839746073e-07 1.278614170274112010e-06 5.925938291158885936e-08 4.162154142005637349e-07 5.877087062502617383e-07 9.232048261209471113e-08 5.259335586172411551e-07 2.905435436381881803e-07 8.516292793059205222e-08 4.104969176887667102e-07 1.379312274545624662e-06 1.278456738000599382e-07 5.171218853962521470e-07 5.829651566738340749e-07 1.283588721081485880e-07 5.731495626911446527e-07 3.417750686063074906e-07 1.124912826728260254e-07 4.775426909839746073e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
